,group,geometry,h3_index,node,Mode_Planned,Model,Line_Unique,address,area,location,TotalDemand,TotalTransfers,Total_Unique_Lines,BRT Lines,Cable Line Lines,Funicular Lines,HighSpeed Rail Lines,Interurban Rail Lines,LRT Lines,Metro Lines,Suburban Rail Lines,centroid,pop_0_500,emp_0_500,pop_500_1000,emp_500_1000,pop_1000_1500,emp_1000_1500,id,term_type,Region_category,Location_category,RegionLocation,Num_Modes,score,bus_terminal,HubType
547,545,"POLYGON ((34.835951088660245 32.05595435211595, 34.83529234235905 32.0555695832537, 34.834679650303585 32.056074974937616, 34.83472570181304 32.056965128556314, 34.83538444376217 32.057349902410245, 34.83599713855392 32.05684451765396, 34.835951088660245 32.05595435211595))",['8a3f4dc0650ffff'],[513023],['LRT'],Tel,"['LRT-L1', 'LRT-L2', 'Mgt1-E', 'Mgt1-W', 'Mgt2-E', 'Mgt2-W', 'Mgt3-E', 'Mgt3-W']","כביש גהה, נווה יהושע, רמת גן, נפת תל אביב, מחוז תל אביב, 5225527, ישראל",תל אביב,טבעת,108753.42,102109.64,1,0,0,0,0,0,8,0,0,POINT (34.83533839553655 32.056459742626416),0.0,0.0,13437.249712006813,6216.323108335049,43721.883760597375,13880.532974305555,624.0,מסוף בינוני,0,2,0,1,32.0,2,Local
548,546,"POLYGON ((34.84610763960375 32.06706782239469, 34.845448976976485 32.0666829562123, 34.84483626657854 32.06718830818109, 34.84488221607422 32.06807851939853, 34.845540874348785 32.06846339056863, 34.84615358748037 32.067958045533736, 34.84610763960375 32.06706782239469))",['8a3f4dc06857fff'],[513031],['LRT'],Tel,"['Mgt1-E', 'Mgt1-W']","רחבת קרן היסוד, רמת אילן, גבעת שמואל, עיריית הוד השרון - מינהל הכספים, נפת פתח תקווה, מחוז המרכז, 5530002, ישראל",תל אביב,טבעת,13053.72,124.33,1,0,0,0,0,0,2,0,0,POINT (34.845494928138216 32.06757317318597),231.9623238042473,3020.0302402450584,2935.762562368191,953.6354657486124,71972.0442601006,22352.13122820153,809.0,מסוף קטן,0,2,0,1,8.0,2,Not Hub
549,547,"POLYGON ((34.84710318943183 32.06160587354542, 34.846444505684374 32.06122103168882, 34.84583181250284 32.061726434047266, 34.84587780033429 32.062616671330815, 34.8465364797299 32.063001518177686, 34.8471491756459 32.06249612275091, 34.84710318943183 32.06160587354542))",['8a3f4dc0698ffff'],[513030],['LRT'],Tel,"['Mgt1-E', 'Mgt1-W']","דוד בן גוריון, קרית אונו, נאות אריאל שרון, קרית אונו, נפת תל אביב, מחוז תל אביב, 5530002, ישראל",תל אביב,טבעת,5983.0,567.67,1,0,0,0,0,0,2,0,0,POINT (34.84649049518272 32.06211127472826),0.0,0.0,9162.765980919205,8917.172427695357,55436.491474071045,18069.94008928801,,,0,2,0,1,8.0,0,Not Hub
550,548,"POLYGON ((34.842706838034076 32.07544087162469, 34.84204820152663 32.07505597552631, 34.84143546218523 32.075561240574345, 34.84148135661881 32.07645139478394, 34.84213998877208 32.076836295865924, 34.842752730845945 32.07633103775491, 34.842706838034076 32.07544087162469))",['8a3f4dc06a0ffff'],[522027],['Metro'],Tel,"['Me02-E', 'Me02-W']","13, אברהם בן דוד, הר שלום, בני ברק, נפת תל אביב, מחוז תל אביב, 5401773, ישראל",תל אביב,טבעת,110328.58,87170.74,1,0,0,0,0,0,0,2,0,POINT (34.84209409762497 32.07594613549239),19878.38830913738,7092.379607301002,26317.411699281743,9224.203136385311,81508.47261183664,20024.516477554545,619.0,מסוף קטן,0,2,0,1,10.0,2,Not Hub
551,549,"POLYGON ((34.84595408291637 32.07647522834841, 34.845295461897805 32.07609031415552, 34.844682724003405 32.076595587367954, 34.84472860439555 32.07748576783553, 34.84538722106009 32.07787068701189, 34.84599996168654 32.077365420737365, 34.84595408291637 32.07647522834841))",['8a3f4dc06b47fff'],[511267],['LRT'],Tel,"['LRT-L1', 'LRT-L2']","רחבעם זאבי, השחר, גבעת שמואל, עיריית הוד השרון - מינהל הכספים, נפת פתח תקווה, מחוז המרכז, 5401773, ישראל",תל אביב,טבעת,83756.78,72897.32999999999,1,0,0,0,0,0,2,0,0,POINT (34.84534134395446 32.076980500380074),0.0,0.0,50752.87473950964,19320.703278223235,61193.5951304959,20364.53266996269,619.0,מסוף קטן,0,2,0,1,8.0,2,Not Hub
552,550,"POLYGON ((34.84273662904191 32.051284800563934, 34.84207788451497 32.0509000292179, 34.841465215312724 32.05140549456126, 34.84151128790087 32.052295724324274, 34.84217002807699 32.052680500664785, 34.842782700015796 32.05217504224802, 34.84273662904191 32.051284800563934))",['8a3f4dc06d87fff'],[513024],['LRT'],Tel,"['Mgt1-E', 'Mgt1-W', 'Mgt2-E', 'Mgt2-W', 'Mgt3-E', 'Mgt3-W']","רפאל איתן, כפר אז""ר, רמת גן, נפת תל אביב, מחוז תל אביב, 5262657, ישראל",תל אביב,טבעת,8083.139999999999,6038.29,1,0,0,0,0,0,6,0,0,POINT (34.84212395877177 32.05179026473539),0.0,0.0,13398.2183676801,11402.565596763714,41311.83325247304,13231.787134458504,,,0,2,0,1,24.0,0,Local
553,551,"MULTIPOLYGON (((34.80696804952425 32.16330570055795, 34.80630968780158 32.1629204918294, 34.805696646201504 32.16342484382997, 34.80503828077641 32.16303963948284, 34.804425237123155 32.16354398395471, 34.80447055617467 32.16443352580422, 34.80512891723025 32.16481873509166, 34.80574196360383 32.16431439758947, 34.80640032095712 32.164699611258506, 34.807013365277435 32.16419526622772, 34.80767171892783 32.16458048427847, 34.80828476119428 32.16407613171894, 34.80823944709018 32.16318655413855, 34.807581089070524 32.162801341028484, 34.80696804952425 32.16330570055795)), ((34.80192772405464 32.16467177279341, 34.80258609251306 32.16505697331793, 34.8031991429912 32.16455265087217, 34.80315382229042 32.16366312093232, 34.802495449462235 32.16327792534775, 34.80188240170456 32.1637822547629, 34.80192772405464 32.16467177279341)))","['8a3f4dc0800ffff', '8a3f4dc0802ffff', '8a3f4dc0802ffff', '8a3f4dc080dffff', '8a3f4dc080e7fff']","[525321, 512039, 512039, 525322, 523026]","['BRT', 'LRT', 'Metro']",Tel,"['Hz-KS1', 'Hz-KS2,', 'LRT122', 'LRT132,', 'Me03-L', 'Me03-R,', 'Grn2-S']","נעמי שמר, אזור התעשיה, הרצליה פיתוח, הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,170461.28,162895.31019380002,4,4,0,0,0,0,3,2,0,POINT (34.80540147146759 32.16389939772233),0.0,0.0,9934.833962459064,20952.24585814378,8779.410685157101,8105.675976055412,,,0,2,0,3,40.8,0,Regional
554,552,"POLYGON ((34.80612834174771 32.15936222415643, 34.80546995951324 32.158977039015134, 34.804856928129134 32.15948141945048, 34.804902276258495 32.16037097805936, 34.80556065412403 32.160756168142875, 34.80617368822912 32.16025179467546, 34.80612834174771 32.15936222415643))",['8a3f4dc080a7fff'],[512067],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","הסדנאות, אזור התעשיה, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,1304.54,2.6600000000000003e-05,1,0,0,0,0,0,2,0,0,POINT (34.80551530929466 32.15986660338285),0.0,0.0,10868.821527425707,22921.99564596876,9248.412016491351,8900.812483187052,,,0,2,0,1,8.0,0,Not Hub
555,553,"POLYGON ((34.81134993837662 32.16155425877892, 34.81069158339603 32.161169041847266, 34.81007855273521 32.1616734309344, 34.810123874334806 32.162563029983744, 34.810782224946664 32.1629482518571, 34.81139525832767 32.16244386973963, 34.81134993837662 32.16155425877892))",['8a3f4dc0812ffff'],[525320],['BRT'],Tel,"['Hz-KS1', 'Hz-KS2']","33, משכית, אזור התעשיה, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,10163.580000000002,1977.62,1,2,0,0,0,0,0,0,0,POINT (34.81073690664719 32.16205864665626),0.0,0.0,0.0,0.0,18586.109276838048,26833.527808981788,,,0,2,0,1,6.0,0,Not Hub
556,554,"POLYGON ((34.801905621788926 32.15171387954606, 34.8012471911403 32.15132875034836, 34.80063417608782 32.15183317257803, 34.800679588961366 32.15272271704148, 34.801338015241726 32.15310785118437, 34.80195103301682 32.15260343591879, 34.801905621788926 32.15171387954606))",['8a3f4dc08417fff'],[512056],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","אלטנוילנד, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,14004.39,0.000403,1,0,0,0,0,0,2,0,0,POINT (34.80129260566722 32.1522183005695),0.0,0.0,13324.190172972532,28100.28928713806,12098.359365018889,8985.388924649096,,,0,2,0,1,8.0,0,Not Hub
557,555,"POLYGON ((34.804017066639396 32.15553799928238, 34.80335866019528 32.15515284211184, 34.80274563697576 32.15565724344725, 34.80279101747857 32.15654679498737, 34.80344941955411 32.15693195710157, 34.80406244549545 32.15642756273222, 34.804017066639396 32.15553799928238))",['8a3f4dc0855ffff'],[512040],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","עדה לאבלייס, אזור התעשיה, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,6648.27,0.00022223,1,0,0,0,0,0,2,0,0,POINT (34.80340404235081 32.15604239941021),0.0,0.0,13832.463079531146,29172.22052841403,7885.308502582206,8212.58815203141,551.0,מסוף בינוני,0,2,0,1,8.0,2,Not Hub
558,556,"POLYGON ((34.79797743091364 32.16236066556063, 34.79736437972518 32.162864979360705, 34.79740971781314 32.16375445931325, 34.79806810544048 32.16413963737384, 34.79811343273875 32.165029119678124, 34.79877181229702 32.16541430705893, 34.799384868927184 32.16491000719625, 34.799339543278364 32.164020512983534, 34.798681159349925 32.16363533054213, 34.79863582291104 32.16274583868128, 34.79797743091364 32.16236066556063))","['8a3f4dc08607fff', '8a3f4dc0862ffff']","[525323, 511256]","['BRT', 'Metro']",Tel,"['Hz-KS1', 'Hz-KS2,', 'Me03-R']","השונית, הרצליה פיתוח, הרצליה, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,942.34,356.94,2,2,0,0,0,0,0,1,0,POINT (34.798374628889576 32.16388748387503),0.0,0.0,0.0,0.0,14477.261564586415,26493.559183087997,,,0,2,0,2,12.100000000000001,0,Regional
559,557,"POLYGON ((34.81516406072872 32.16119672342228, 34.81450571686463 32.16081149334548, 34.81389269237463 32.16131590502298, 34.8139380090287 32.16220553980739, 34.8145963485244 32.16259077482643, 34.815209375734426 32.16208637011899, 34.81516406072872 32.16119672342228))",['8a3f4dc0881ffff'],[525319],['BRT'],Tel,"['Hz-KS1', 'Hz-KS2']","משה דיין, שכונת גליל ים, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,2721.81,132.89,1,2,0,0,0,0,0,0,0,POINT (34.814551035170275 32.16170113389001),0.0,0.0,4636.052532642992,3549.8188438118955,15491.607150083884,20990.659070444734,669.0,מסוף בינוני,0,2,0,1,6.0,2,Not Hub
560,558,"POLYGON ((34.81911404143547 32.163508199829245, 34.81845572113761 32.163122942338994, 34.817842695325254 32.16362735513656, 34.81718437131923 32.16324210202885, 34.81657134344787 32.163746507295876, 34.816616636863166 32.16463615869931, 34.81727495650072 32.16502141674843, 34.81788798709145 32.1645170184529, 34.818546303020945 32.16490228088476, 34.81859158399111 32.16579194655329, 34.819249891843484 32.16617721830907, 34.81986292309414 32.1656728194554, 34.81981764377344 32.16478314187351, 34.82043067024535 32.16427872851697, 34.820385381777236 32.16338904137385, 34.81972706518816 32.16300377950097, 34.81911404143547 32.163508199829245))","['8a3f4dc08947fff', '8a3f4dc0895ffff', '8a3f4dc0895ffff', '8a3f4dc08967fff', '8a3f4dc0896ffff']","[511254, 400060, 400060, 525318, 511253]","['LRT', 'Rail', 'Rail', 'BRT', 'Interurban Rail', 'Suburban Rail']",Netanya,"['rail_3_1', 'rail_3_2', 'rail_4_1', 'rail_4_2', 'rail_5_1', 'rail_5_2\\n', 'rail_1_1', 'rail_1_2,', 'Hz-KS1', 'Hz-KS2,', 'LRT121', 'LRT122', 'LRT131', 'LRT132,', 'rail_10_1', 'rail_10_2', 'rail_11_1', 'rail_11_2', 'rail_12_1', 'rail_12_2\\n', 'rail_16_1', 'rail_16_2', 'rail_17_1', 'rail_20_1', 'rail_20_2', 'rail_17_2\\n', 'rail_14_1', 'rail_14_2']","הרכבת, שכונת גליל ים, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,61074.05,55686.11,4,2,0,0,0,8,8,0,14,POINT (34.81867691814778 32.16433134307576),0.0,0.0,5119.676963762252,4629.030785858919,17032.269479363895,17378.294526892707,669.0,מסוף בינוני,0,2,0,4,231.4,2,National
561,558,"POLYGON ((34.81911404143547 32.163508199829245, 34.81845572113761 32.163122942338994, 34.817842695325254 32.16362735513656, 34.81718437131923 32.16324210202885, 34.81657134344787 32.163746507295876, 34.816616636863166 32.16463615869931, 34.81727495650072 32.16502141674843, 34.81788798709145 32.1645170184529, 34.818546303020945 32.16490228088476, 34.81859158399111 32.16579194655329, 34.819249891843484 32.16617721830907, 34.81986292309414 32.1656728194554, 34.81981764377344 32.16478314187351, 34.82043067024535 32.16427872851697, 34.820385381777236 32.16338904137385, 34.81972706518816 32.16300377950097, 34.81911404143547 32.163508199829245))","['8a3f4dc08947fff', '8a3f4dc0895ffff', '8a3f4dc0895ffff', '8a3f4dc08967fff', '8a3f4dc0896ffff']","[511254, 400060, 400060, 525318, 511253]","['LRT', 'Rail', 'Rail', 'BRT', 'Interurban Rail', 'Suburban Rail']",Netanya,"['rail_3_1', 'rail_3_2', 'rail_4_1', 'rail_4_2', 'rail_5_1', 'rail_5_2\\n', 'rail_1_1', 'rail_1_2,', 'Hz-KS1', 'Hz-KS2,', 'LRT121', 'LRT122', 'LRT131', 'LRT132,', 'rail_10_1', 'rail_10_2', 'rail_11_1', 'rail_11_2', 'rail_12_1', 'rail_12_2\\n', 'rail_16_1', 'rail_16_2', 'rail_17_1', 'rail_20_1', 'rail_20_2', 'rail_17_2\\n', 'rail_14_1', 'rail_14_2']","הרכבת, שכונת גליל ים, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,61074.05,55686.11,4,2,0,0,0,8,8,0,14,POINT (34.81867691814778 32.16433134307576),0.0,0.0,5119.676963762252,4629.030785858919,17032.269479363895,17378.294526892707,793.0,מסוף קטן,0,2,0,4,231.4,2,National
562,559,"POLYGON ((34.81035038264319 32.167010989198985, 34.80969204884352 32.1666257481222, 34.80907900113752 32.167130086739945, 34.80912428451181 32.16801965946274, 34.80978261394187 32.16840490547866, 34.81039566436725 32.16790057383282, 34.81035038264319 32.167010989198985))",['8a3f4dc08ab7fff'],[511262],['LRT'],Netanya,"['LRT121', 'LRT122', 'LRT131', 'LRT132']","דוד המלך, הרצליה פיתוח, הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,7383.1,436.24,1,0,0,0,0,0,4,0,0,POINT (34.80973733386854 32.16751532660501),0.0,0.0,5437.221888366865,5306.520912575172,12128.619029285825,20105.20427729389,,,0,2,0,1,16.0,0,Local
563,560,"POLYGON ((34.81346088234593 32.165378805455376, 34.81280255158772 32.16499356055385, 34.812189512767084 32.165497928730026, 34.81223480198522 32.16638753483631, 34.812893128374334 32.166772784678045, 34.813506169914405 32.16626842347346, 34.81346088234593 32.165378805455376))",['8a3f4dc08bb7fff'],[511255],['LRT'],Netanya,"['LRT121', 'LRT122', 'LRT131', 'LRT132']","בית נאור, 6, המדע, אזור התעשיה, הרצליה ב', הרצליה, נפת תל אביב, מחוז תל אביב, 4651107, ישראל",תל אביב,טבעת,11115.95,622.19,1,0,0,0,0,0,4,0,0,POINT (34.8128478424568 32.16588317242039),0.0,0.0,1359.3046289268796,672.3344428287281,15639.913305642098,22656.07628448312,,,0,2,0,1,16.0,0,Local
564,561,"POLYGON ((34.8129169130807 32.15470320192285, 34.81225853255489 32.15431801409065, 34.811645523726696 32.15482246813992, 34.811690892703105 32.15571210305464, 34.812349268861226 32.156097295831785, 34.812962280410666 32.15559284874946, 34.8129169130807 32.15470320192285))",['8a3f4dc08d5ffff'],[523021],['Metro'],Tel,"['Me03-L', 'Me03-R']","איילון דרום, רמת השרון, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,120.5816161,0.001618758,1,0,0,0,0,0,0,2,0,POINT (34.81230390318391 32.155207654764666),0.0,0.0,4805.986602275977,3679.937119724725,19082.17694095725,31187.433915868096,,,0,2,0,1,10.0,0,Not Hub
565,562,"POLYGON ((34.798249734504985 32.14267193233653, 34.79759125109551 32.142286864039484, 34.79697825716216 32.14279134253088, 34.79702374391385 32.1436808823598, 34.79768222295601 32.14406595560575, 34.798295219613806 32.14356148407404, 34.798249734504985 32.14267193233653))",['8a3f4dc0a837fff'],[512041],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","6, 2380, גלילות, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,גלעין,16693.91,31.146,1,0,0,0,0,0,2,0,0,POINT (34.797636739502146 32.14317640962492),0.0,0.0,13870.935691097024,20105.72287837797,13224.9947960113,5449.954886020238,982.0,מסוף בינוני,0,3,0,1,8.0,2,Not Hub
566,563,"POLYGON ((34.80036155930725 32.146495855495154, 34.799703100091605 32.14611075921968, 34.79909009798575 32.146615216830035, 34.79913555237192 32.147504763754455, 34.799794007219894 32.14788986497727, 34.800407012049355 32.14738541432854, 34.80036155930725 32.146495855495154))",['8a3f4dc0a947fff'],[512057],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","4א, 2379, גלילות, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,5221.9400000000005,0.00043,1,0,0,0,0,0,2,0,0,POINT (34.79974855613203 32.14700031190113),0.0,0.0,8465.719686605513,20541.71533799529,18463.25197651416,8570.303664801007,,,0,2,0,1,8.0,0,Not Hub
567,564,"POLYGON ((34.79709221168592 32.15752804923806, 34.79643379111562 32.15714290902312, 34.7958207528634 32.157647258218496, 34.79586613245948 32.15853674066303, 34.7965245486603 32.15892188582005, 34.79713758963454 32.158417543590616, 34.79709221168592 32.15752804923806))",['8a3f4dc0ab6ffff'],[525324],['BRT'],Tel,['Hz-KS1'],"אלטנוילנד, הרצליה, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,טבעת,13573.2,16.83,1,1,0,0,0,0,0,0,0,POINT (34.79647917236428 32.15803239722525),0.0,0.0,13481.45366076045,28431.952933766937,4601.97848724259,4768.045985555415,,,0,2,0,1,3.0,0,Not Hub
568,565,"POLYGON ((34.793321483509324 32.1337498542871, 34.79266294366763 32.1333648512809, 34.79204996881292 32.13386937847195, 34.79209553107356 32.13475890171423, 34.792754066548696 32.135143909672806, 34.79336704412975 32.13463938943693, 34.793321483509324 32.1337498542871))",['8a3f4dc0ac37fff'],[512059],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","2433, צוקי אביב, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 6946032, ישראל",תל אביב,גלעין,0.0,0.0,1,0,0,0,0,0,2,0,0,POINT (34.79270850758476 32.13425438027832),0.0,0.0,13391.24692963476,7112.7573393650855,23393.24423006808,14505.95841418652,,,0,3,0,1,8.0,0,Not Hub
569,566,"POLYGON ((34.79486624667525 32.13896757346855, 34.794207735382216 32.13858253752831, 34.7935947475708 32.13908702936327, 34.79364026832711 32.13997655018106, 34.794298775253 32.14036159107151, 34.79491176578975 32.13985710619415, 34.79486624667525 32.13896757346855))",['8a3f4dc0ad4ffff'],[512058],['LRT'],Tel,"['Grn2-N', 'Grn2-S']","שמעון סאמט, גלילות, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 4672415, ישראל",תל אביב,גלעין,5540.95,0.0003446,1,0,0,0,0,0,2,0,0,POINT (34.794253257794125 32.139472064101845),0.0,0.0,10379.494555911137,5513.065845875675,19281.660856507864,20020.83983039597,,,0,3,0,1,8.0,0,Not Hub
